index,E,theta,E',x,Q2,sigma (ub),eps,W2,Gamma_v,stat,%stat_u,syst,%syst_u,rad1,%rad1_c,rad2,%rad2_c,y,y+,xq4/2/pi/a2/y+/hc2,det,sig_r
922,3.419,10.566,1.372,0.04139,0.159,0.5896,0.681,4.563,0.005743,0.0081,1.373812754409769,0.0136,2.306648575305291,0.00597,1.012550881953867,0.00651,1.104138398914518,0.598713073998245,1.167827408462131,6.877440611419923,33.12219249309964,0.1343084695921573
923,5.648,14.566,0.438,0.01625,0.1588,0.05153,0.151,10.497,0.001089,0.00931,18.06714535222201,0.0062,12.03182612070638,0.000822,1.595187269551717,0.0362,70.25033960799534,0.9224504249291785,1.008503814063826,3.11883682939433,407.1603060426119,0.06543622373132658
924,3.419,16.366,0.572,0.02968,0.1586,0.1318,0.317,6.064,0.001578,0.00499,3.786039453717754,0.00523,3.968133535660091,0.00145,1.100151745068285,0.0142,10.77389984825493,0.8326996197718631,1.034766409885868,5.537883020828279,154.091369015554,0.1124702088535941
925,5.648,14.566,0.436,0.01618,0.1583,0.0929,0.151,10.503,0.001088,0.0105,11.30247578040904,0.00677,7.287405812701831,0.000819,0.8815931108719052,0.0365,39.28955866523143,0.9228045325779037,1.008437310960133,3.086080702413388,410.9552993624059,0.1178196092373743
926,5.648,10.566,0.825,0.01747,0.1581,0.1577,0.283,9.77,0.002259,0.00929,5.890932149651236,0.0081,5.136334812935954,0.00181,1.147748890298034,0.028,17.75523145212429,0.8539305949008498,1.023813321032859,3.273796698926835,186.13394970537,0.09609681478334622
927,3.419,10.566,1.357,0.04065,0.1573,0.6022,0.676,4.593,0.005694,0.0081,1.345068083693125,0.0137,2.274991697110595,0.00578,0.9598140152773167,0.00668,1.109266024576553,0.6031003217315005,1.164253036685324,6.631113375962484,34.34780868603184,0.1371596094377161
928,5.648,14.566,0.432,0.01601,0.1567,0.09804,0.149,10.514,0.001088,0.0106,10.81191350469196,0.00694,7.078743370053039,0.000807,0.8231334149326804,0.0374,38.14769481844145,0.9235127478753541,1.008305207217452,2.99263087585359,419.4862100396938,0.1230762183430064
929,5.648,10.566,0.817,0.01725,0.1564,0.1704,0.28,9.792,0.002254,0.00946,5.551643192488263,0.00838,4.917840375586855,0.0018,1.056338028169014,0.0288,16.90140845070422,0.8553470254957507,1.023373894921386,3.164784187167709,190.669429093171,0.1028240620466297
930,5.648,14.566,0.428,0.01584,0.1552,0.0945,0.148,10.524,0.001087,0.0107,11.32275132275132,0.00702,7.428571428571429,0.000404,0.4275132275132276,0.0384,40.63492063492063,0.9242209631728046,1.008172460555456,2.904822625779189,428.2789619615203,0.1175650325814241
931,5.648,10.566,0.809,0.01706,0.1549,0.1685,0.278,9.806,0.00225,0.00837,4.967359050445104,0.00846,5.020771513353115,0.00178,1.056379821958457,0.0295,17.50741839762611,0.8567634560906515,1.022943676217094,3.071467879754119,195.0218439042739,0.1009320610043042
932,5.648,10.566,0.808,0.01704,0.1548,0.1794,0.277,9.809,0.00225,0.00961,5.356744704570791,0.00861,4.79933110367893,0.00232,1.293199554069119,0.0295,16.44370122630992,0.8569405099150141,1.022889864935888,3.064068464952097,195.5327890775708,0.1074831780060826
933,5.648,14.566,0.423,0.01568,0.1537,0.0906,0.146,10.53,0.001086,0.0108,11.9205298013245,0.00707,7.803532008830022,0.000784,0.8653421633554084,0.0392,43.26710816777042,0.9251062322946175,1.008018078299882,2.820598754888388,438.1825250830594,0.1119758998704794
934,5.648,10.566,0.801,0.01687,0.1535,0.1557,0.275,9.825,0.002246,0.00834,5.35645472061657,0.00841,5.401412973667309,0.00176,1.130378933847142,0.0302,19.39627488760437,0.8581798866855523,1.022515725164536,2.983854788544412,199.5173214476164,0.09269299232534818
935,5.648,10.566,0.8,0.01683,0.1532,0.1715,0.275,9.827,0.002246,0.00961,5.603498542274052,0.00863,5.032069970845481,0.00176,1.026239067055394,0.0303,17.66763848396501,0.8583569405099151,1.02245982778469,2.965317703641861,200.2828177706298,0.1018542247738951
936,5.648,14.566,0.419,0.01551,0.1522,0.07872,0.145,10.541,0.001085,0.0109,13.84654471544715,0.00704,8.94308943089431,0.000764,0.970528455284553,0.0402,51.0670731707317,0.9258144475920681,1.007887420829938,2.736181582567482,447.556640975725,0.0964002158705959
937,5.648,10.566,0.794,0.01669,0.152,0.1689,0.273,9.837,0.002243,0.00845,5.002960331557134,0.00869,5.145056246299585,0.00173,1.024274718768502,0.0309,18.29484902309059,0.8594192634560905,1.02214479632801,2.895655740665897,203.7408518070071,0.09964481271047293
938,5.648,10.566,0.791,0.01662,0.1515,0.1772,0.272,9.845,0.002241,0.0097,5.474040632054177,0.00882,4.977426636568849,0.00228,1.286681715575621,0.0311,17.55079006772009,0.8599504249291784,1.021986523813517,2.865015352706627,205.5018733167606,0.1043293391094735
939,5.648,14.566,0.415,0.01534,0.1507,0.08024,0.143,10.552,0.001085,0.0111,13.83349950149551,0.00719,8.96061814556331,0.000763,0.9508973080757726,0.0412,51.34596211365901,0.9265226628895185,1.007757687098143,2.653454116313657,457.2276261947133,0.09734977795193121
940,3.419,12.266,0.965,0.03273,0.1507,0.3348,0.514,5.334,0.003383,0.00611,1.824970131421744,0.0092,2.747909199522103,0.0032,0.9557945041816011,0.0112,3.345280764635603,0.7177537291605733,1.0861071030256,5.253100305552595,71.39240488966992,0.1255605341271319
941,5.648,10.566,0.786,0.01651,0.1506,0.179,0.27,9.851,0.002239,0.00858,4.793296089385476,0.00892,4.983240223463688,0.00173,0.9664804469273744,0.0316,17.65363128491621,0.8608356940509916,1.02172688543144,2.813053767119297,208.4013461175096,0.1049377103265781
942,3.419,12.266,0.956,0.03231,0.1493,0.3231,0.51,5.352,0.003368,0.00607,1.87867533271433,0.00912,2.822655524605385,0.00317,0.9811203961621788,0.0115,3.559269575982668,0.7203860778005264,1.08456923220123,5.097005838932625,73.2690116848709,0.120662528717744
943,5.648,14.566,0.411,0.01518,0.1492,0.06304,0.142,10.557,0.001084,0.0111,17.60786802030457,0.00709,11.24682741116751,0.000743,1.178616751269036,0.0422,66.94162436548223,0.9272308781869689,1.007631954729536,2.574087606997132,466.9003130469714,0.07576413919196999
944,5.648,10.566,0.779,0.01632,0.1491,0.155,0.268,9.87,0.002235,0.00847,5.464516129032258,0.00873,5.632258064516129,0.00226,1.458064516129032,0.0324,20.90322580645161,0.8620750708215298,1.021359370389552,2.726545196872594,213.0283223004463,0.09002885908974688
945,3.419,12.266,0.947,0.03189,0.1479,0.3214,0.506,5.37,0.003354,0.00608,1.891723708774113,0.00917,2.853142501555693,0.00369,1.148102053515868,0.0119,3.702551337896702,0.7230184264404796,1.083044006741604,4.943796677906952,75.21331666156608,0.1195091654977246
946,5.648,14.566,0.407,0.01501,0.1477,0.07797,0.141,10.569,0.001083,0.0114,14.62100808003078,0.00741,9.503655252020007,0.000748,0.959343337180967,0.0433,55.5341798127485,0.9279390934844193,1.007504069913746,2.494656253122326,477.1931961934343,0.0928180602951227
947,5.648,10.566,0.771,0.01614,0.1477,0.1857,0.265,9.884,0.002232,0.00866,4.663435648896068,0.00924,4.975767366720516,0.00167,0.8992999461497039,0.0332,17.87829833064082,0.8634915014164306,1.02094865020749,2.647137249235679,217.9967564362315,0.1071614039562801
948,3.419,12.266,0.939,0.03147,0.1465,0.3214,0.502,5.389,0.00334,0.00608,1.891723708774113,0.00924,2.874922215308027,0.00315,0.9800871188550093,0.0122,3.795892968263845,0.7253582918982159,1.081686948817819,4.792766159102393,77.11522277578206,0.1187879069449513
949,5.648,10.566,0.764,0.01596,0.1463,0.1707,0.263,9.899,0.002228,0.00874,5.120093731693029,0.00917,5.371997656707674,0.00165,0.9666080843585236,0.034,19.91798476859989,0.8647308781869688,1.020588703483461,2.569133190699101,222.7945661146019,0.09770678770727162
950,5.648,14.566,0.403,0.01485,0.1461,0.09524,0.139,10.575,0.001082,0.0118,12.3897522049559,0.00776,8.147837043259134,0.000724,0.760184796304074,0.0444,46.61906761864763,0.9286473087818696,1.007381757579999,2.415175202648113,487.4938906091608,0.1121339717814113
951,3.419,12.266,0.93,0.03106,0.1451,0.317,0.498,5.407,0.003326,0.00607,1.914826498422713,0.00926,2.921135646687697,0.00315,0.9936908517350157,0.0126,3.974763406940063,0.727990640538169,1.080189535133998,4.646780394029491,79.17558274989231,0.1166279599577548
952,5.648,10.566,0.756,0.01578,0.1448,0.1662,0.26,9.914,0.002224,0.00881,5.300842358604092,0.00924,5.559566787003611,0.00162,0.9747292418772563,0.0348,20.93862815884476,0.8661473087818696,1.020186745610238,2.48931744889527,228.0934628754243,0.09436786756846964
953,5.648,14.566,0.398,0.01468,0.1446,0.06906,0.138,10.587,0.001082,0.0117,16.94178974804518,0.00757,10.96148276860701,0.000714,1.03388357949609,0.0456,66.02953953084275,0.9295325779036828,1.007231599222432,2.33910187404806,499.8104825925595,0.08073857337676744
954,3.419,12.266,0.921,0.03065,0.1437,0.3267,0.494,5.425,0.003312,0.00614,1.879400061218243,0.00945,2.892561983471075,0.00366,1.120293847566575,0.0129,3.948576675849403,0.7306229891781223,1.078704796235422,4.503573374995464,81.31171045536374,0.1196353361739674
955,5.648,10.566,0.749,0.0156,0.1434,0.1667,0.258,9.929,0.002221,0.0089,5.338932213557289,0.00937,5.620875824835033,0.00159,0.9538092381523696,0.0357,21.41571685662868,0.8673866855524079,1.019833074641844,2.414402354288644,233.2148539208727,0.09386451787668493
956,5.648,14.566,0.394,0.01452,0.1431,0.08257,0.136,10.593,0.001081,0.0119,14.41201404868596,0.00788,9.543417706188688,0.000699,0.8465544386581082,0.0467,56.55807193896087,0.9302407932011331,1.007109815723086,2.266130377851209,510.8370813564035,0.09558496646602774
957,2.301,20.886,0.472,0.04159,0.1427,0.1566,0.376,4.17,0.001492,0.00398,2.541507024265645,0.00501,3.199233716475096,0.00143,0.9131545338441891,0.00955,6.098339719029374,0.7948717948717949,1.055554285282293,6.158460084473084,127.2084733187861,0.1226817406163228
958,3.419,12.266,0.912,0.03024,0.1423,0.3326,0.489,5.444,0.003299,0.00622,1.870114251352976,0.00961,2.889356584485869,0.00363,1.091401082381239,0.0133,3.998797354179194,0.7332553378180755,1.077232732064878,4.363127291336319,83.5273072182325,0.1212128350311909
959,5.648,10.566,0.741,0.01542,0.1419,0.1911,0.255,9.944,0.002217,0.0091,4.761904761904763,0.00982,5.138670852956568,0.00157,0.8215593929879644,0.0366,19.15227629513344,0.8688031161473089,1.019438312792581,2.33778221765711,238.8738784221121,0.1067169486109818
960,5.648,14.566,0.39,0.01435,0.1416,0.06003,0.135,10.606,0.00108,0.012,19.99000499750125,0.00775,12.91021156088622,0.000685,1.141096118607363,0.048,79.96001999000501,0.9309490084985836,1.006985868175651,2.193162793264437,522.5877898625663,0.06880158941936071
961,2.301,20.886,0.468,0.0411,0.1414,0.1578,0.373,4.18,0.001489,0.00399,2.52851711026616,0.00508,3.219264892268694,0.00119,0.7541191381495564,0.00985,6.242078580481622,0.7966101694915254,1.054707600380961,5.980319718049449,130.1092112342991,0.1227833407319168
962,3.419,12.266,0.903,0.02984,0.1409,0.3053,0.485,5.461,0.003285,0.00612,2.004585653455617,0.00934,3.059285948247625,0.00332,1.087454962332132,0.0137,4.487389452997052,0.7358876864580287,1.07577737847183,4.226824683302939,85.79754072824471,0.1107174000385094
963,5.648,10.566,0.734,0.01524,0.1405,0.1675,0.253,9.96,0.002213,0.00916,5.46865671641791,0.00965,5.761194029850746,0.00215,1.283582089552239,0.0375,22.38805970149254,0.870042492917847,1.019090917626693,2.26589886541506,244.3482932535971,0.09273947717527985
964,5.648,14.566,0.386,0.01419,0.1401,0.08184,0.134,10.612,0.001079,0.0122,14.90713587487781,0.00817,9.982893450635387,0.000272,0.332355816226784,0.0492,60.11730205278592,0.931657223796034,1.006865937816249,2.123258418102318,534.3629371084289,0.09285489507533683
965,2.301,20.886,0.463,0.04062,0.1401,0.1556,0.37,4.189,0.001486,0.00399,2.56426735218509,0.0051,3.277634961439589,0.00141,0.9061696658097687,0.0101,6.491002570694087,0.7987831377661886,1.053711382575482,5.80778265945836,133.4313410717923,0.1205806996176225
966,3.419,12.266,0.894,0.02943,0.1395,0.319,0.481,5.481,0.003272,0.00623,1.952978056426332,0.0096,3.009404388714733,0.00362,1.134796238244514,0.0142,4.451410658307211,0.7385200350979818,1.074330678288261,4.091820156451488,88.18289927689088,0.1151043121442488
967,5.648,10.566,0.726,0.01506,0.1391,0.1669,0.25,9.975,0.00221,0.00924,5.536249251048532,0.00979,5.865787896944279,0.00152,0.9107249850209708,0.0385,23.06770521270222,0.8714589235127479,1.01870178375248,2.195573613558869,250.4005056004557,0.09175707079304092
968,2.301,20.886,0.459,0.04014,0.1388,0.1619,0.366,4.198,0.001483,0.00402,2.483014206300186,0.00523,3.230389129092032,0.00142,0.8770846201358864,0.0104,6.423718344657196,0.8005215123859192,1.052881887365444,5.637576956389015,136.500054946695,0.1245868364623268
969,3.419,12.266,0.885,0.02904,0.1381,0.3182,0.477,5.497,0.003258,0.00628,1.973601508485229,0.00967,3.038969201759899,0.00304,0.9553739786297927,0.0146,4.58830923947203,0.741152383737935,1.07290478200612,3.962220364305831,90.59776828149211,0.1142237202021864
970,5.648,10.566,0.719,0.01488,0.1376,0.1561,0.248,9.991,0.002206,0.00936,5.996156310057656,0.00981,6.284433055733504,0.0015,0.9609224855861628,0.0396,25.3683536194747,0.8726983002832861,1.018362232178739,2.123505314377664,256.2608021305605,0.0849451204473039
971,2.301,20.886,0.454,0.03966,0.1374,0.157,0.363,4.208,0.001479,0.00404,2.573248407643312,0.00521,3.318471337579618,0.0014,0.89171974522293,0.0107,6.815286624203821,0.8026944806605824,1.051908876814853,5.463411252785514,140.0527325615951,0.1201310109844795
972,3.419,12.266,0.876,0.02864,0.1367,0.3089,0.473,5.516,0.003245,0.00629,2.036257688572353,0.00962,3.114276464875364,0.00301,0.9744253803820007,0.015,4.855940433797345,0.7437847323778883,1.071487539050186,3.833882120301096,93.13652119407925,0.1103002955517493
973,5.648,10.566,0.712,0.01473,0.1364,0.1797,0.246,10.006,0.002203,0.0143,7.957707289927657,0.0102,5.676126878130217,0.00209,1.163049526989427,0.0404,22.4819143016138,0.8739376770538244,1.018029610913086,2.066269260087658,261.7867100246024,0.09720365314271016
974,5.648,10.566,0.711,0.0147,0.1362,0.1668,0.245,10.008,0.002203,0.00953,5.713429256594725,0.0101,6.05515587529976,0.00147,0.8812949640287769,0.0406,24.34052757793765,0.8741147308781869,1.017980293799163,2.056117912065505,262.7431343151383,0.0901105082382298
975,2.301,20.886,0.45,0.03918,0.1361,0.1494,0.36,4.218,0.001476,0.00404,2.704149933065596,0.00517,3.460508701472557,0.00117,0.783132530120482,0.011,7.362784471218206,0.8044328552803129,1.051090085595229,5.299764600525028,143.3384577423227,0.1134932165849502
976,3.419,12.266,0.867,0.02825,0.1353,0.3154,0.468,5.534,0.003232,0.00638,2.02282815472416,0.00979,3.103994927076728,0.00298,0.9448319594166138,0.0154,4.882688649334179,0.7464170810178414,1.070087093421287,3.709460551737828,95.7401034281405,0.1120124607738403
977,5.648,10.566,0.706,0.01457,0.1352,0.1699,0.243,10.022,0.0022,0.0143,8.416715715126545,0.0102,6.003531489111243,0.00145,0.8534432018834609,0.0414,24.36727486756916,0.8750000000000001,1.017740408233687,2.008592119699475,267.2352064071922,0.09119663339530772
978,2.301,20.886,0.446,0.03871,0.1348,0.154,0.357,4.227,0.001473,0.0041,2.662337662337662,0.00528,3.428571428571429,0.00137,0.8896103896103895,0.0113,7.337662337662337,0.8061712299000435,1.050282553081391,5.140586153151466,146.6962925067406,0.1161321592167364
979,5.648,10.566,0.703,0.01452,0.1347,0.166,0.243,10.025,0.002199,0.00957,5.765060240963855,0.0102,6.144578313253012,0.00205,1.234939759036145,0.0417,25.12048192771084,0.8755311614730877,1.01760376540322,1.987187927272557,269.4632473257851,0.08888870258029026
980,5.648,10.566,0.699,0.01442,0.1339,0.1819,0.241,10.031,0.002197,0.0145,7.971412864211105,0.0105,5.77240241891149,0.00141,0.7751511819681143,0.0423,23.25453545904343,0.8762393767705383,1.017414815843359,1.950492093993047,273.1053465370999,0.09689627812118298
981,3.419,12.266,0.858,0.02786,0.1339,0.3251,0.464,5.552,0.003219,0.00648,1.993232851430329,0.01,3.075976622577669,0.00303,0.9320209166410336,0.016,4.92156259612427,0.7490494296577946,1.068699380217284,3.587587863225791,98.44461172782627,0.1148183934957091
982,2.301,20.886,0.441,0.03824,0.1334,0.1448,0.354,4.236,0.00147,0.00408,2.817679558011049,0.00522,3.604972375690607,0.00114,0.7872928176795579,0.0116,8.011049723756905,0.8083441981747066,1.049335942503134,4.977724216253209,150.5877780243165,0.1085398253689248
983,5.648,10.566,0.696,0.01434,0.1333,0.1578,0.24,10.043,0.002195,0.00957,6.064638783269962,0.0103,6.52724968314322,0.0014,0.8871989860583016,0.0428,27.12294043092522,0.876770538243626,1.01727227570828,1.922596197874183,275.9798852408408,0.08372834515688868
984,5.648,10.566,0.692,0.01426,0.1326,0.1852,0.239,10.048,0.002194,0.0145,7.829373650107992,0.0107,5.777537796976241,0.002,1.079913606911447,0.0433,23.38012958963283,0.8774787535410764,1.017089259071741,1.892183901407495,279.3578389169931,0.09789605430428985
985,3.419,12.266,0.849,0.02747,0.1325,0.302,0.46,5.571,0.003206,0.00645,2.135761589403974,0.00981,3.248344370860927,0.00293,0.9701986754966887,0.0164,5.430463576158941,0.751681778297748,1.067324399371664,3.46824537546085,101.2552489014685,0.106055770720584
986,2.301,20.886,0.437,0.03777,0.1321,0.1484,0.35,4.246,0.001467,0.00414,2.789757412398921,0.00532,3.584905660377359,0.00136,0.9164420485175203,0.0119,8.018867924528303,0.8100825727944372,1.048539173274965,4.824849791466343,154.1880586091127,0.1103998386081338
987,5.648,10.566,0.686,0.01411,0.1313,0.1862,0.237,10.058,0.002191,0.0146,7.841031149301826,0.0108,5.800214822771213,0.00199,1.068743286788399,0.0439,23.57679914070891,0.8785410764872521,1.016811709977312,1.836249812314247,285.1417529251859,0.09749273549233838
988,3.419,12.266,0.84,0.02708,0.1311,0.3029,0.456,5.59,0.003193,0.00644,2.126114229118521,0.00991,3.271706833938594,0.00292,0.9640145262462858,0.0169,5.579399141630901,0.7543141269377012,1.065962151154589,3.351414129895021,104.1775567844166,0.1057551529414636
989,2.301,20.886,0.433,0.0373,0.1308,0.153,0.347,4.256,0.001464,0.00421,2.751633986928105,0.00544,3.555555555555555,0.00134,0.8758169934640523,0.0123,8.03921568627451,0.8118209474141678,1.047747121148971,4.67502223868167,157.9113686807952,0.1129505915294768
990,5.648,10.566,0.679,0.01395,0.1301,0.1621,0.235,10.075,0.002188,0.0146,9.006785934608267,0.0107,6.600863664404688,0.00135,0.8328192473781616,0.0455,28.06909315237508,0.8797804532577903,1.016490041404613,1.782959630608996,291.796581386983,0.08433439319645417
991,3.419,12.266,0.831,0.0267,0.1297,0.3135,0.451,5.608,0.00318,0.00649,2.070175438596491,0.0101,3.221690590111643,0.00289,0.9218500797448166,0.0174,5.55023923444976,0.7569464755776543,1.06461678655289,3.238275106851975,107.177286822674,0.1088063007705001
992,2.301,20.886,0.428,0.03684,0.1295,0.1535,0.344,4.265,0.001461,0.00426,2.775244299674267,0.00551,3.589576547231271,0.00111,0.723127035830619,0.0126,8.208469055374593,0.813993915688831,1.046817595392163,4.530060290329546,162.1838631309693,0.1127768610886334
993,5.648,10.566,0.673,0.0138,0.1288,0.1936,0.232,10.086,0.002185,0.0151,7.799586776859504,0.0113,5.836776859504132,0.00197,1.017561983471074,0.0466,24.0702479338843,0.880842776203966,1.016217157896157,1.729179693133124,297.9573610149254,0.09974694398155494
994,2.301,20.886,0.424,0.03637,0.1281,0.1553,0.341,4.275,0.001457,0.00433,2.78815196394076,0.00559,3.599484867997425,0.00132,0.8499678042498391,0.013,8.370895041854476,0.8157322903085615,1.046045762325257,4.379320333838587,166.1836789164661,0.1130229239250716
995,5.648,10.566,0.666,0.01364,0.1275,0.1557,0.23,10.103,0.002181,0.015,9.633911368015413,0.011,7.064868336544637,0.00128,0.8220937700706487,0.0478,30.70006422607579,0.8820821529745042,1.015902511984572,1.675322970619087,305.0494935897082,0.07957148518356708
996,2.301,20.886,0.419,0.03591,0.1268,0.1522,0.337,4.285,0.001454,0.0044,2.890932982917214,0.00561,3.685939553219449,0.0013,0.8541392904073587,0.0133,8.73850197109067,0.8179052585832247,1.045130123310104,4.240327343013049,170.7746661600647,0.1102141820319745
997,5.648,10.566,0.659,0.01349,0.1263,0.1684,0.228,10.114,0.002178,0.0152,9.026128266033256,0.0113,6.710213776722091,0.00125,0.7422802850356295,0.0489,29.03800475059383,0.8833215297450425,1.01559217317404,1.626354228094736,312.1557393274761,0.0854926058111106
998,2.301,20.886,0.415,0.03545,0.1255,0.1347,0.334,4.295,0.001451,0.00433,3.214550853749072,0.00546,4.053452115812918,0.0013,0.9651076466221233,0.0137,10.17074981440238,0.8196436332029552,1.044366316267635,4.103615603809891,175.0292396643534,0.09674864125059604
999,5.648,10.566,0.653,0.01334,0.125,0.1917,0.226,10.126,0.002175,0.0155,8.085550339071466,0.0118,6.155451225873761,0.0019,0.99113197704747,0.0501,26.13458528951487,0.884383852691218,1.015326474677362,1.575745162638099,318.9493095605529,0.09634512883052612
1000,2.301,20.886,0.411,0.035,0.1242,0.1325,0.331,4.303,0.001448,0.00435,3.283018867924528,0.0055,4.150943396226415,0.00129,0.9735849056603774,0.0142,10.71698113207547,0.8213820078226858,1.043613946051508,3.970883992424537,179.3846146379273,0.09438180305477115
1001,5.648,10.566,0.646,0.01318,0.1237,0.1772,0.223,10.145,0.002172,0.0157,8.860045146726863,0.0118,6.659142212189615,0.00118,0.6659142212189616,0.0515,29.06320541760723,0.8856232294617564,1.015020228692314,1.525091671892625,326.7765954990347,0.08831014764547854
1002,2.301,20.886,0.406,0.03454,0.1228,0.1285,0.327,4.313,0.001445,0.00438,3.408560311284047,0.00552,4.295719844357976,0.00127,0.9883268482490273,0.0146,11.36186770428016,0.823554976097349,1.042727750622939,3.834104738659309,184.4990360811588,0.09089943876441467
1003,5.648,10.566,0.639,0.01303,0.1225,0.1863,0.221,10.157,0.002169,0.016,8.588298443370908,0.0121,6.494900697799248,0.00186,0.9983896940418682,0.0527,28.28770799785292,0.8868626062322945,1.014718301739619,1.479063899763603,334.626971162356,0.09220632956750678
1004,3.419,15.766,0.472,0.02196,0.1214,0.1485,0.265,6.289,0.001647,0.00625,4.208754208754209,0.00773,5.205387205387205,0.0011,0.7407407407407408,0.0275,18.51851851851852,0.8619479379935654,1.024251675605957,2.425374815778132,261.2501649549118,0.0940939912488796
1005,5.648,10.566,0.633,0.01288,0.1212,0.1759,0.219,10.169,0.002166,0.0163,9.266628766344514,0.0121,6.878908470722001,0.00112,0.6367254121660034,0.0541,30.75611142694713,0.8879249291784702,1.014459787885637,1.431535437799606,342.1421254460078,0.08615381075411276
1006,3.419,15.766,0.468,0.02172,0.1203,0.1532,0.262,6.299,0.001645,0.00631,4.118798955613577,0.00788,5.143603133159268,0.00107,0.6984334203655352,0.0281,18.3420365535248,0.8631178707224335,1.02387750779988,2.356453696671151,266.7560680852322,0.09630126304513249
1007,5.648,10.566,0.627,0.01273,0.12,0.1686,0.217,10.187,0.002163,0.0123,7.295373665480427,0.0122,7.236061684460261,0.0011,0.6524317912218269,0.0555,32.91814946619217,0.8889872521246459,1.014201859217245,1.387338156275856,349.9044465922421,0.08184447416162963
1008,5.648,10.566,0.626,0.01273,0.1199,0.1667,0.217,10.181,0.002163,0.0163,9.778044391121774,0.0122,7.318536292741452,0.00109,0.6538692261547691,0.0555,33.29334133173366,0.8891643059490084,1.014164895199822,1.385077370543274,350.5331989042101,0.08093545075777513
1009,3.419,15.766,0.463,0.02149,0.1192,0.1495,0.26,6.307,0.001642,0.00632,4.22742474916388,0.00794,5.311036789297659,0.00106,0.7090301003344482,0.0288,19.26421404682274,0.8645802866335186,1.023434657021256,2.290048310543406,272.9843783814683,0.09345953847032487
1010,5.648,10.566,0.621,0.0126,0.1189,0.1792,0.215,10.196,0.002161,0.0124,6.919642857142858,0.0125,6.975446428571429,0.00178,0.9933035714285714,0.0567,31.640625,0.8900495750708215,1.013950425621783,1.34844541225787,357.3566963644416,0.08635217879720496
1011,5.648,10.566,0.62,0.01257,0.1187,0.1582,0.215,10.202,0.00216,0.0165,10.42983565107459,0.0123,7.774968394437421,0.00168,1.061946902654867,0.057,36.03034134007586,0.8902266288951841,1.013906529361634,1.340771078482949,358.8587057468009,0.07611751455527249
1012,3.419,15.766,0.459,0.02125,0.118,0.1564,0.257,6.317,0.00164,0.00642,4.104859335038364,0.00813,5.198209718670077,0.00103,0.6585677749360614,0.0295,18.8618925831202,0.8657502193623866,1.023070276120778,2.21989953137049,278.8501375360888,0.09681461689953337
1013,5.648,10.566,0.615,0.01247,0.1178,0.1631,0.213,10.206,0.002158,0.0124,7.602697731453096,0.0125,7.664009809932558,0.00103,0.6315144083384427,0.058,35.56100551808707,0.8911118980169971,1.013701157462408,1.310276432386553,365.0400756725611,0.07801128584975181
1014,5.648,10.566,0.613,0.01242,0.1174,0.1489,0.212,10.215,0.002157,0.0164,11.01410342511753,0.0124,8.327736736064473,0.00176,1.182001343183344,0.0585,39.28811282740094,0.8914660056657224,1.013617098280313,1.296282623295819,367.8515490098418,0.07100141211205893
1015,3.419,15.766,0.454,0.02102,0.1169,0.1639,0.255,6.325,0.001638,0.00649,3.959731543624161,0.00833,5.082367297132398,0.00158,0.9640024405125076,0.0302,18.42586943258084,0.8672126352734717,1.022634416175054,2.156041753156298,285.487373476423,0.10088417007339
1016,5.648,10.566,0.609,0.01234,0.1167,0.1434,0.211,10.217,0.002156,0.0124,8.647140864714087,0.0124,8.647140864714087,0.00173,1.206415620641562,0.0593,41.35285913528591,0.8921742209631728,1.01345405470855,1.272824847296422,372.9641517566194,0.06807456686525486
1017,3.419,15.766,0.45,0.02078,0.1158,0.1508,0.253,6.336,0.001635,0.0065,4.310344827586207,0.00828,5.490716180371353,0.001,0.6631299734748011,0.031,20.55702917771883,0.8683825680023398,1.0222712703384,2.092244061652133,291.7446579126927,0.09204847502791387
1018,5.648,10.566,0.603,0.0122,0.1155,0.1633,0.209,10.234,0.002153,0.0126,7.71586037966932,0.0129,7.899571341090018,0.000954,0.5842008573178199,0.0608,37.23208818126148,0.8932365439093485,1.01320771777328,1.232937742812112,381.4513993235388,0.0768009415939235
1019,3.419,15.766,0.446,0.02055,0.1147,0.1552,0.25,6.345,0.001633,0.00662,4.265463917525773,0.00845,5.444587628865979,0.00155,0.9987113402061855,0.0318,20.48969072164948,0.8695525007312079,1.02191532541434,2.030671096536784,298.0567737234784,0.0939356187618326
1020,5.648,10.566,0.597,0.01207,0.1144,0.1682,0.207,10.245,0.002151,0.0127,7.550535077288941,0.0131,7.788347205707493,0.00168,0.9988109393579074,0.0618,36.74197384066588,0.8942988668555242,1.01296494224223,1.196963042898858,389.8979501521681,0.07849783607550678
1021,3.419,15.766,0.441,0.02032,0.1135,0.1473,0.248,6.353,0.00163,0.00666,4.521384928716905,0.00847,5.750169721656484,0.00153,1.038696537678208,0.0326,22.13170400543109,0.8710149166422931,1.021493819584264,1.966959966768029,305.3607209021366,0.08847313976940677
1022,5.648,10.566,0.592,0.01194,0.1133,0.1785,0.205,10.256,0.002148,0.0129,7.226890756302522,0.0135,7.563025210084034,0.00167,0.9355742296918768,0.0638,35.74229691876751,0.8951841359773371,1.012760714859558,1.161644224200768,397.8654399809477,0.08249878912978931
